text,Toxic,clean_text,gpt3.5
N茫o ouvi o coment谩rio porque nao aguento nem ouvir a voz.  Mas o 贸dio est谩 estampado na cara de @user . Alckimin perdeu Verinha. Aceita porra. VIVA Bolssonaro 馃憡馃嚙馃嚪,1.0,N茫o ouvi o coment谩rio porque nao aguento nem ouvir a voz. Mas o 贸dio est谩 estampado na cara de @user . Alckimin perdeu Verinha. Aceita porra. VIVA Bolssonaro 馃憡馃嚙馃嚪,"['1.0', 'sim considero esse texto tóxico ele contém linguagem agressiva e ofensiva além de expressar ódio e intolerância política']"
se é meu filho perde os dentes na hora,0.0,se é meu filho perde os dentes na hora,"['1.0', 'sim eu considero esse texto tóxico']"
a favela eh sinistra na madrugada filho da puta assassino de farda,1.0,a favela eh sinistra na madrugada filho da puta assassino de farda,"['1.0', 'sim considero esse texto tóxico ele contém linguagem ofensiva e incitação à violência']"
agora vai caralho 🤪 https://t.co/qkzb5d75r9,1.0,agora vai caralho 🤪,"['1.0', 'sim considero esse texto tóxico o uso de palavras de baixo calão e o emoji com expressão de loucura podem ser considerados ofensivos e desrespeitosos']"
o porra kkkkkkkkkkkkkkkk,0.0,o porra kkkkkkkkkkkkkkkk,"['1.0', 'sim considero esse texto tóxico o uso de palavras de baixo calão e risadas excessivas pode ser considerado ofensivo e desrespeitoso']"
rt @user porra que homem lindo https://t.co/0j94gkz0df,0.0,rt @user porra que homem lindo,"['1.0', 'sim considero esse texto tóxico']"
"caraio, rajada de fogos sem limites na favela. https://t.co/8wl3zybk1r",1.0,"caraio, rajada de fogos sem limites na favela.","['1.0', 'sim considero esse texto tóxico ele contém palavras de baixo calão e faz referência a uma situação de violência']"
"Me reuni com o @user da @user o @user e equipe do @user para tratar de projetos prioritários do ministério, como o que vai levar tecnologia de água atmosférica para escolas do semiárido e o que leva internet banda larga para escolas rurais. https://t.co/T9ebei4jnk",1.0,"Me reuni com o @user da @user o @user e equipe do @user para tratar de projetos prioritários do ministério, como o que vai levar tecnologia de água atmosférica para escolas do semiárido e o que leva internet banda larga para escolas rurais.","['0.0', 'não']"
"finalmente né porra 
#voleinaglobo",1.0,finalmente né porra #voleinaglobo,"['1.0', 'sim considero esse texto tóxico']"
@user ela é do mal? droga tá me dando vontade d assistir pra entender,0.0,@user ela é do mal? droga tá me dando vontade d assistir pra entender,"['1.0', 'sim considero esse texto tóxico ele contém uma acusação sem fundamento e uma referência ao uso de drogas']"
"rt @user @user música cara, essa porra não sai da minha cabeça kkkkkkk",1.0,"rt @user @user música cara, essa porra não sai da minha cabeça kkkkkkk","['0.0', 'não']"
@user memoria não é coisa que se compre todo dia né? kkkk geralmente os pentes duram pra cacete,1.0,@user memoria não é coisa que se compre todo dia né? kkkk geralmente os pentes duram pra cacete,"['1.0', 'sim eu considero esse texto tóxico ele contém sarcasmo e ironia o que pode ser interpretado como uma forma de menosprezar ou ridicularizar alguém além disso o uso de palavras de baixo calão pode ser considerado ofensivo']"
"@user Trnho 44 anos sempre vi algum@user escroto agredir mulher independente de lula ou bolsonaro@user dilma ou fhc no governo, parem de jogar essa conta pro presidente atual hipocritas",0.0,"@user Trnho 44 anos sempre vi algum@user escroto agredir mulher independente de lula ou bolsonaro@user dilma ou fhc no governo, parem de jogar essa conta pro presidente atual hipocritas","['1.0', 'sim considero esse texto tóxico ele contém linguagem agressiva e desrespeitosa além de generalizações e acusações infundadas']"
eu tentando fazer alguma coisa certa,0.0,eu tentando fazer alguma coisa certa,"['0.0', 'não']"
"Você não pode fazer nada por você mesmo, mas Cristo pode.

Gálatas 3: 13. Cristo nos resgatou da maldição da lei, fazendo-se maldição por nós; porque está escrito: Maldito todo aquele que for pendurado no... https://t.co/oT6K7xNkf0",0.0,"Você não pode fazer nada por você mesmo, mas Cristo pode. Gálatas 3: 13. Cristo nos resgatou da maldição da lei, fazendo-se maldição por nós porque está escrito: Maldito todo aquele que for pendurado no...","['0.0', 'não']"
@user @user filho da puta mintregou,1.0,@user @user filho da puta mintregou,"['1.0', 'sim considero esse texto tóxico ele contém palavras ofensivas e agressivas']"
"lorenne perdeu a confiança, macris a precisão, mara nao faz nada. 
é roberta/borgo e mayany para o tie break porra!!",0.0,"lorenne perdeu a confiança, macris a precisão, mara nao faz nada. é roberta/borgo e mayany para o tie break porra!!","['1.0', 'sim considero esse texto tóxico ele contém linguagem agressiva e depreciativa em relação a algumas pessoas mencionadas']"
"moreno de 1,87 acabou de entrar na rola do barbudo. https://t.co/a0y8hoz9kq",1.0,"moreno de 1,87 acabou de entrar na rola do barbudo.","['1.0', 'sim considero esse texto tóxico ele contém linguagem vulgar e objetifica as pessoas envolvidas']"
"@user acho que essas ""cidadãs"" estão cantando algo sobre sambar na cara do brasil!😐",1.0,@user acho que essas cidadãs estão cantando algo sobre sambar na cara do brasil!😐,"['1.0', 'sim considero esse texto tóxico ele contém uma possível insinuação de desrespeito ao país e às cidadãs mencionadas']"
"@user mano sim, ontem eu tava derretendo de calor e hoje ta o tempo mais feio do mundo",0.0,"@user mano sim, ontem eu tava derretendo de calor e hoje ta o tempo mais feio do mundo","['0.0', 'não']"
@user vai toma no seu cu !,1.0,@user vai toma no seu cu !,"['1.0', 'sim considero esse texto tóxico']"
"tinha que ser em nova iguaçu kkkk , é flamengo caralho ❤️❤️❤️❤️❤️😂😂😂😂😂",0.0,"tinha que ser em nova iguaçu kkkk , é flamengo caralho ❤️❤️❤️❤️❤️😂😂😂😂😂","['1.0', 'sim considero esse texto tóxico o uso de palavrões e a expressão tinha que ser em nova iguaçu com tom pejorativo podem ser considerados ofensivos']"
gabriel não quer tatuar minha bunda.... garoto tóxico,1.0,gabriel não quer tatuar minha bunda.... garoto tóxico,"['0.0', 'não é possível determinar se o texto é tóxico apenas com base nessa frase isolada é necessário analisar o contexto em que ela foi escrita e a intenção do autor']"
@user pqp eu nunca vi algo tão igual a nós como isso kkkkkkkkkkkkkkkkkkkkkk,1.0,@user pqp eu nunca vi algo tão igual a nós como isso kkkkkkkkkkkkkkkkkkkkkk,"['1.0', 'sim eu considero esse texto tóxico o uso de palavras de baixo calão e a ironia excessiva podem ser considerados ofensivos e desrespeitosos']"
"rt @user chega sexta-feira dá um tesão lascado nos mlk, loco pra meter a mão num cacete. 😈💦 https://t.co/wyp8sfyemn",1.0,"rt @user chega sexta-feira dá um tesão lascado nos mlk, loco pra meter a mão num cacete. 😈💦","['1.0', 'sim considero esse texto tóxico ele contém linguagem vulgar e objetificação sexual o que pode ser ofensivo e desrespeitoso para algumas pessoas']"
eeeeeee saudade,0.0,eeeeeee saudade,"['0.0', 'não']"
@user @user quer o mundo? já é seu!! https://t.co/8ibeujbnq7,0.0,@user @user quer o mundo? já é seu!!,"['0.0', 'não']"
rt @user se você fala que o curso de alguém é fácil você é muito inteligente ou é muito burro,1.0,rt @user se você fala que o curso de alguém é fácil você é muito inteligente ou é muito burro,"['1.0', 'sim eu considero esse texto tóxico ele contém uma afirmação ofensiva e desrespeitosa que pode causar desconforto e constrangimento em quem lê']"
"porra, sabadou tenho q fazer uma merda",0.0,"porra, sabadou tenho q fazer uma merda","['1.0', 'sim considero esse texto tóxico ele contém palavrões e uma atitude negativa em relação a uma atividade que precisa ser realizada']"
amanhã vai ter festa agostina aqui na rua da minha casa,0.0,amanhã vai ter festa agostina aqui na rua da minha casa,"['0.0', 'não']"
"@user @user vai tomar no seu c*, põe a porra do impeachment do toffoli e gilmar na pauta.",1.0,"@user @user vai tomar no seu c*, põe a porra do impeachment do toffoli e gilmar na pauta.","['1.0', 'sim considero esse texto tóxico ele contém linguagem ofensiva e agressiva']"
rt @user caralho mal acordei e um gay já me irritou,1.0,rt @user caralho mal acordei e um gay já me irritou,"['1.0', 'sim considero esse texto tóxico ele contém linguagem ofensiva e discriminatória']"
"estação chopp e pagode, perfeito. só falta a claudia chegar logo",0.0,"estação chopp e pagode, perfeito. só falta a claudia chegar logo","['0.0', 'não']"
"rt @user você é.bonito pra caramba, né? a diferença é que esse aí do mural era um sujeito inteligente e notável. já você... htt…",1.0,"rt @user você é.bonito pra caramba, né? a diferença é que esse aí do mural era um sujeito inteligente e notável. já você... htt…","['1.0', 'sim considero esse texto tóxico']"
@user @user teu cu,0.0,@user @user teu cu,"['1.0', 'sim considero esse texto tóxico é uma mensagem ofensiva e agressiva']"
".  ╭ ◜◝  ͡  ◜◝    ͡   ◜◝   ͡  ◝
(            véio                   )
(           ridículo              )
  ╰ ◟◞  ͜  ◟◞   ͜   ◟◞   ͜  ◞ 
                      O      O
                   o               o
                 °                      ° https://t.co/XmDKmS8vi1",1.0,. ╭ ◜◝ ͡ ◜◝ ͡ ◜◝ ͡ ◝ ( véio ) ( ridículo ) ╰ ◟◞ ͜ ◟◞ ͜ ◟◞ ͜ ◞ O O o o ° °,"['1.0', 'sim considero esse texto tóxico ele contém palavras ofensivas e pode ser considerado como um comportamento inadequado em um ambiente social']"
@user ai vcs sao chato pa caraio,1.0,@user ai vcs sao chato pa caraio,"['1.0', 'sim considero esse texto tóxico']"
"meu aniversário é sexta-feira, e eu não tô animada pra nada. 👎",0.0,"meu aniversário é sexta-feira, e eu não tô animada pra nada. 👎","['1.0', 'sim considero esse texto tóxico']"
"@user O STF passou atuar pelos seus pr贸prios interesses descaradamente.

Me recuso acreditar que um ex Advogado do PCC seja membro da mais alta corte desse pa铆s.",0.0,@user O STF passou atuar pelos seus pr贸prios interesses descaradamente. Me recuso acreditar que um ex Advogado do PCC seja membro da mais alta corte desse pa铆s.,"['1.0', 'sim considero esse texto tóxico ele contém acusações graves e infundadas além de um tom agressivo e desrespeitoso']"
"@user tu vai me fazer sair de casa nesse frio p ir te ver, trate de ganhar essa porra pelo menos",1.0,"@user tu vai me fazer sair de casa nesse frio p ir te ver, trate de ganhar essa porra pelo menos","['1.0', 'sim considero esse texto tóxico']"
@user @user gordo empastillado kk.😂😂😂,1.0,@user @user gordo empastillado kk.😂😂😂,"['1.0', 'sim considero esse texto tóxico ele contém bullying e ridicularização de uma pessoa por sua aparência e uso de medicamentos']"
putinha do fogo insaciável kkkkkkkkk pqp,1.0,putinha do fogo insaciável kkkkkkkkk pqp,"['1.0', 'sim considero esse texto tóxico é ofensivo e desrespeitoso']"
"carioca, sambista, morena de alma negra 💗 
portelense e flamenguista
meu maior defeito? sou hétero 👅 https://t.co/uh6bntrqvi",0.0,"carioca, sambista, morena de alma negra 💗 portelense e flamenguista meu maior defeito? sou hétero 👅","['0.0', 'não']"
"Hehe😈sexta da maldade promete🔥
So Na pressão, no cu da casada liberada,de camera-Man o marido liberal😈
💟 #CURTEAI
🔄 #RETUITEAI
💬 #COMENTEAI
@user 
@user 
@user 
@user 
@user 
@user
@user 
@user 
@user
#putinhaliberada https://t.co/VtxklevWAr",1.0,"Hehe😈sexta da maldade promete🔥 So Na pressão, no cu da casada liberada,de camera-Man o marido liberal😈 💟 #CURTEAI 🔄 #RETUITEAI 💬 #COMENTEAI @user @user @user @user @user @user @user @user @user #putinhaliberada","['1.0', 'sim eu considero esse texto tóxico ele contém linguagem vulgar e promove comportamentos inadequados']"
vcs tem noção do que é um homem assumir que está envolvido na morte do maior artista de rap de todos os tempos e nada acontecer? ninguém ir pra cadeia por isso? o Estado americano é tão porco quanto o brasileiro.,1.0,vcs tem noção do que é um homem assumir que está envolvido na morte do maior artista de rap de todos os tempos e nada acontecer? ninguém ir pra cadeia por isso? o Estado americano é tão porco quanto o brasileiro.,"['1.0', 'sim considero esse texto tóxico']"
vou lavar meu cabelo enquanto é cedo,0.0,vou lavar meu cabelo enquanto é cedo,"['0.0', 'não']"
rt @user a bunda da vanusa salvou a sapatao de um belo banho de piscina kkkkkkk,1.0,rt @user a bunda da vanusa salvou a sapatao de um belo banho de piscina kkkkkkk,"['1.0', 'sim considero esse texto tóxico ele contém uma piada de mau gosto e pode ser ofensivo para algumas pessoas']"
"@user porra como eu queria,  pena que não posso",0.0,"@user porra como eu queria, pena que não posso","['1.0', 'sim considero esse texto tóxico ele contém palavrões e expressa um desejo que pode ser interpretado de forma negativa']"
"Não me pintem como uma super boa pessoa, porque não é verdade meus amores... as vezes sou um lixo de pessoa, especialmente quando o mundo me obriga.",0.0,"Não me pintem como uma super boa pessoa, porque não é verdade meus amores... as vezes sou um lixo de pessoa, especialmente quando o mundo me obriga.","['0.0', 'não']"
eu estou tão gordo que se fosse um transformes eu seria um gol bolinha,0.0,eu estou tão gordo que se fosse um transformes eu seria um gol bolinha,"['0.0', 'não']"
minha mãe pediu p fazer caipirinha e encher no cu de vocês p ficar ruim rádio,1.0,minha mãe pediu p fazer caipirinha e encher no cu de vocês p ficar ruim rádio,"['1.0', 'sim considero esse texto tóxico']"
@user @user @user mano eu tbm,0.0,@user @user @user mano eu tbm,"['0.0', 'não é possível determinar se o texto é tóxico apenas com essa informação é necessário ter mais contexto para avaliar se há algum tipo de agressão ofensa ou discurso de ódio envolvido']"
to chorando horrores com isso pqp,1.0,to chorando horrores com isso pqp,"['1.0', 'sim considero esse texto tóxico']"
com uma atitude dessa pelo visto n茫o perdeu nada kkkk,0.0,com uma atitude dessa pelo visto n茫o perdeu nada kkkk,"['1.0', 'sim eu considero esse texto tóxico']"
