text,hatespeech_comb
"O tempo está tao bom, para ir com um grupo de amigos á praia sentar na areia apanhar sol e falar sobre as cenas",0
"Nosso livro tá com um mega desconto na @amazon! Sai só por R$ 17,94! https://t.co/4XWtzrIYYx via @amazon",0
"Outra vez um menino pediu um lanche para uma amiga minha e ela o ignorou
o noinha gritou: vai tia, vc ja ta muito gorda!
hahahahahahahahaha",0
RT @LissaniaMenezes: Angola ainda não ratificou o acordo ortográfico de Língua Portuguesa Escrevam bem yh,0
Politicamente correto é a pqp https://t.co/eCeZr2gkYo,0
"mulher quando fica grávida fica burra!quando começa o nível de burrice e eu pergunto se é gestante, se a respsta é 'sim' eu ate ja entendo!",1
Feliz dia das mulheres que vieram na embalagem certa! https://t.co/hl3A1wmiXz,0
"homem nasce homem
mulher nasce mulher",1
AFINAL O TIME DO PRESÍDIO PRECISA DE GOLEIRO... https://t.co/wPxhSyvGDK,0
Os responsáveis por isso #NaoAOLimiteDeInternet https://t.co/ZXYaExw2RM,0
Homem que é homem não nota o esmalte das mulheres,1
Imagina que loko seria se no dia das mulheres recebessemos respeito https://t.co/HCuE70Ol5k,1
RT @SalveNordeste: Obrigado pelo seu apoio e contamos com vc para a divulgação da campanha e as #salvealagoas  e #salvepernambuco,0
nada contra negros mas nada contra usar desodorante tb ne,1
"Brilhante! #AlbertoGonçalves goza, entre outros, a inenarrável comunicação social e os bem-pensantes cá do sítio.
https://t.co/cMuD6UEa6B",0
Ai vc chega no colegio super cansada do trabalho e curso e encontra o grupinho das sapatao falando de ex. Se uma coisa que sapatao tem é ex.,1
"Primeiramente Bolsonaro
Segundamente Presidente!",1
"@jujucardoso10 típicas frases das gajas, pq hj e o dia da mulher! burra!!!!!!",1
"RT @alcoolinda: teresa: quero ir ao quintal
toda a gente excepto eu: *ignores*
teresa: é um sitio de fufas
toda a gente: BORA!1!!!!",1
@AlineBorel Ex: Só hj percebi que vc que é Promoter do Comunidade Morango. Ainda tô tentando descobrir quem é tua sócia.. #tofalando,0
@joanaccbarbosa @t4keshy sim mas n gosto de fufas.,1
Essa procuradora é uma piada.Levou uma lambada do Dr. Miguel Nagib autor do projeto #EscolaSemPartido.em... https://t.co/UnR0zDaYfI,1
"@vanzkafka sério, não foi provado, mas eu acho que ngm dá um carro de 70 mil de por causa de chantagem sendo inocente",0
ESSE IBRA É UM FINAZZI COM RABO DE CAVALO,0
"Chilenos que fugiram de Caxias foram capturados em Madrid. Mesmo assim, estiveram mais tempo em liberdade do que o Porto em primeiro lugar.",1
"RT @pri0ri: ( ) excesso de carne na xota
( ) feia
( ) sem peitao ou sem bundao
( ) cancer de mama
( ) nódulo na tireoide
( ) gorda
( ) femi _",1
"RT @ninguem_anyone: Com todo respeito... no dia que sair uma criança pelo mesmo lugar de onde saem as fezes dos humanos, o Levy Fidelix pod _",1
@victorctiago Parece mais o FIDEL castro e o CHE matando o povo...mas ainda faltam MILHÕES de mortes pra se igualar,1
@pickamiolos Pois...é como estamos...,0
"NEYMAR FEZ O FAMOSO GOL 'OLHO AZUL EM GORDA'
BONITO, MAS NÃO SERVE PRA NADA",1
RT @Pacheco0o: Não sei qual o feeling mas nunca fecho a porta a #racharlenhapreta #overdosedetourette,0
@humbertocostapt o Senhor é um homem Branco e rico!!Qual o problema disso??,0
@rainhaim @Rapaeo criticar gente branca. eu posto vários prints de racistas como denúncia.,0
"Uma mulher de verdade é bem sucedida, independente. Mas se não for - ainda, vai lutar até o fim por si mesma!",0
"O maior prazer de uma mulher inteligente, é fazer-se de burra perante um burro que se faz de inteligente",1
"RT @caralhosafoda: Fufas de merda, atiram-se a tudo o que mexe.",1
"E pensar que defendi essa moça.Coitado do cerrado que foi falsamente acusada por ela.E os estragos morais, quem... https://t.co/0n64shwDcZ",0
pau no cu de voces que tem um rostinho maravilhoso e um corpo lindo e ficam dizend 'eu so mt feia' 'obg bb mas eu so horrivel' 'eu so gorda',1
"homenagear torturador? pode
chamar outro deputado de viado boiola queima rosca? claro que pode
cuspir no mito? NUNCA",1
RT @BolsonaroSP: Bancada 'femina' aproveita dia internacional da mulher p/ aprovar lei que proíbe gestante dar a luz algemada. Já as mulher _,0
Tenho certeza que meu amigo @RandPaul nos trará o novo e maravilhoso plano de saúde pública porque ele sabe que Oba _ https://t.co/rlsBtldcuG,0
"Atraído pelo forte cheiro a enxofre, Passos Coelho deslocou-se esta manhã a Setúbal. Como não encontrou o Diabo, vingou-se no choco frito.",1
sorte eterna: vc não chama ariadna,0
"PSDB zoando o socialismo! 
Aquele S ali no meio é de que mesmo, hein? 
Ser o pai do estatuto do desarmamento é o _ https://t.co/z9mFNGVD0R",0
"esse é o seu argumento?  
hahaha você vive uma mentira e tem medo de ser desmascarada! https://t.co/1UggXmAloF",0
"gnt, eu n sou sapatao , esse viado q me chama assim kkk",0
"Filme de País Iraniano que apedreja gays e degola cristãos,ganha Oscar de filme estrangeiro e diretor crítica _ https://t.co/sV1q8Ks7F6",1
"RT @Reehms: DEEM UMA LIDA NISSO, FAZENDO O FAVOR!!!
E item 6, ITEM 6!!!!!! https://t.co/DIr7jXnGwP",0
Estas poeiras vindas do norte de África entram impunemente em Portugal e sujam os carros todos. Para quando a construção de um muro?,1
agora sim esse latinos imundos vão parar de tentar entrar nos EUA #Trump,1
@pj_igor os negros não vão gostar.,1
Ja que reclamaram tanto. feliz dia da feminista que faz questao de dizer q nao há genero Masculino/FEM entretanto q _ https://t.co/NqXcHLQ6dt,0
"Não, pq p/ mim ñ faz sentido ter filhos p/ ficarem num mundo tão injusto e violento, com a esquerda crescendo cada _ https://t.co/bk9PjsSAUK",0
Não comparecerei ao Jantar da Associação de Correspondentes da Casa Branca este ano. Desejo a todos o melhor e uma _ https://t.co/kr0xHCMM2N,0
@reasalvagni se fosse vc tinha comido a criança (o romano tbm),1
Meus Deus!! É muita doutrinação e alienação que a imprensa impõe na coitadinha!!! https://t.co/2Ti1GN6dau,0
E a mina da foto com cara de idiota??!!??? Ahahahahahaha!!!!!! https://t.co/YQoz4oItqY,1
gorda e feia nao cabe na tela do celular de tão gorda https://t.co/FBL2xg6MwL,1
"RT @rpsantos1970: Esta é a nossa realidade...
#PEXIT #Eurogroup #Portugal https://t.co/UwxKW5bSjS",0
Mimimi do @jornalnacional agora é contra Marine LePen,0
"RT @ALuizCosta: Prefeita de Calais, da direita 'moderada' (partido de Fillon), proíbe dar comida a refugiados https://t.co/LlB8SA3v4n",0
Homem que é homem troca o pênis por 1 fígado a mais.,1
"FONGAS, FUFAS, SAPATONAS, LÉSBICAS – Capazes https://t.co/VRksVR4JsT",1
"#QuartaDetremuraSDV
Mas Deus foi tao bom cmg. Pq hj ela ta mó gorda e feia.",1
O falido @nytimes cria grande NOTÍCIA FALSA sobre a China dizendo  'Sr. Xi não falou com Sr. Trump desde Nov. 14.' _ https://t.co/iBHOBjRlSr,0
RT @AltRightBR: Foto de um casamento infantil forçado. Casamentos infantis são comuns no Oriente Médio e o islamismo apoia isso. https://t. _,0
principalmente minhas irmãs adoram falar o quanto eu sou feia e gorda e elas lindas e perfeitas,1
"RT @RhRaysa: [8h06 07/03/2017] Naily: Vai ter cschaçadaaa
[8h06 07/03/2017] Naily: Várias sapatão",1
"#Encontro a feminista se droga, bebê até cair e sai com um cara q conheceu há 2 min, usuário de droga, e depois quer reclamar de assedio...",1
@homemdbranco @voluptama o que ela não deve sofrer quando a sopa está quente...,0
"@MarleneBicalho Vc é gente, cara! rsrs, brigada lindona desastrada do meu S2",0
Contra fatos não há argumentos https://t.co/Z6BwPu2rHo,0
"RT @israelcristo10: @BlogDoPim O STF QUER DE QUALQUER FORMA BARRAR O JAIR BOLSONARO DE SE CANDIDATAR A PRESIDENTE EM 2018!!!!!!!!!!
#STFNÃO _",0
porque é que todas as fufas qd são mais novas dizem ser 'bi'?,1
Se eu fosse o @pecesiqueira já tinha me jogado de cima de um prédio faz é tempo https://t.co/dhs5CVYSw7,0
@paolabuzzone por isso eu sou sapatao. super indico.,1
"Queimar a sede da @cartacapital é um direito pela luta contra mentirosos e mamadores de dinheiro público? Se for, e _ https://t.co/HSrgKobzrP",1
"VAI TOMAR NO CU!!! JUDICIÁRIO É A VERGONHA DO BRASIL!!! 
REVOLTANTE!! https://t.co/WxzQR85O3o",1
Vamo invadir essa Hilux ae https://t.co/ef9ibPFrI1,0
"Realmente, concordo. Vamo se beijar https://t.co/aSlnxtyaSl",0
hoje em dia até dizer que tem orgulho de ser branco é racismo aff vcs,1
acho que nem vou gozar mais até #ESeFosseConsigo,0
"RT @JoaquimTexera: MEU NETO PEDIU PRA SER 'TRANS' COMPREI UM CARRINHO DE MÃO, AGORA ELE É TRANSPORTADOR DE BRITA.
DESLIGUEI DO @EncontroFa _",1
"@g1 3 maconheiras vaiam o Mito: vira notícia;
E isso aqui, G1? 
https://t.co/5qeoebJMAT",0
"@MarleneBicalho Do jeito que sou desastrada, se coloco copo de água em cima da Tv, fico sem! #melhornao #oremospranaoorar",0
Não gosta de 'bater papo' no MSN. Ele responde porque os outros falam. Nem tem tempo pra frescura.,0
"Não, o Dunga não é @homemdeverdade ! É apenas um ignorante de verdade.",1
FELIZ DIA DA MULHER #SerMulherÉ não ser usada pelo feminismo de esquerda. https://t.co/mnGPAKvj7M,1
RT @wporfirio: @marisa_lobo STF é um STF (Supremo Tribunal Fascista): Uma corte q acende uma vela pra ORCRIM e outra pra MARX.,0
Porque a bandidagem continua muito bem armada. https://t.co/51XKeRYFkf,0
Feliz dia das mulheres pra você que se depila e não faz textão no Facebook!,1
@torvimoraes vc me chama de gorda e feia,1
RT @NoutraCoisa: Namoradas que hoje não queiram sexo em vez da desculpa da dor de cabeça vestem uma camisola do Ederson. Não entra nada.,1
"RT @SPD_33: Ex-candidato do PSOL é preso por estuprar cães e portar drogas. Estes são piores que o PT, são aberrações. (Vídeo)
https://t.c _",1
RT @o_antagonista: Os políticos que Moro conseguiu condenar https://t.co/1UiUjk2moShttps://t.co/8pTLqYbpTS,0
"PREESCREVEM' 
Esse é o nível de jornalismo do @JornalOGlobo !!! Inacreditável que alguém assine esse lixo! https://t.co/tt8dXVp17x",1
RT @igald_: gente sigam o @direitafalando ele mostra a realidade tenebrosa do marxismo cultural comunista feminista socialista q o PT quer _,1
"Crianças, acreditem sempre nos vossos sonhos.
Se o 'Suicide Squad' ganhou um Óscar tudo é possível
#Oscars",1
É muito patético os democratas ainda não terem aprovado toda minha equipe. https://t.co/MrIeSIUNme,0
"@homemdeverdade não pode ser vegetariano, a gente esta sempre no topo da cadeia alimentar !",0
Feliz Dia de São Valentim https://t.co/uzJ7UKTS8l,0
"Fuleco é nome de traficante. Tipo 'Jair Cláudio da Rocha Maciel, o Fuleco'",0
"RT @CarlosBolsonaro: Tentam de tudo: homofóbico, racista, misógino, xenófobo e não colou, agora a mais nova: videogamefóbico!",1
"“Apropriação de culturas árabes: não é moda, é pacto narcísico” by @metaforica_gabi https://t.co/HL8dkqPrym",0
@bentomribeiro vc é mó bobão mesmo eim,1
"Rosto do ódio a Trump, @LuisCostaRibas é um nojo! Jornalista ou político da oposição? Espuma de raiva diante do melhor que aconteceu aos EUA",1
RT @LuanaPiovaniLP: A corrupta da Dilma recebeu 150 milhões em propina e disse q delação da Odebrecht é um 'insulto à sua honestidade'. Qua _,1
"Minha migas do curso de dizem heteras,são casas mas são mais Sapatao do que eu",1
"Além da tremenda baboseira, a quantidade de erros de português é absurda! Qq meio de comunicação sério teria vergon _ https://t.co/GL3iqhkscG",1
"Que 2017 seja de sonho para o nacionalismo e de pesadelo para a comunicação social.
Desejo um mau ano para o 'jornalixo': #YouAreFakeNews",1
"RT @davidsonbruno27: @Bolsonaopressor
A família tradicional está assistindo a praça é nossa seus bostas https://t.co/BW3M3cuela",1
"@zqkitowz sim, a maioria do eleitorado é mulher, 51%",0
Pq sapatao paga tanto pau pra kristen stewart???? Sinceramente acho ela bem sem gracinha,1
@luomobli @Curate_Angola não sei mas acho incorrecto.,0
"@larryshine28 Feminista = Qm defende seus direitos iguais, N preciso ser feia/cabeluda?/gorda pra querer o msm salário na msm func.",0
"Entre os 'perdoados' está o sacerdote italiano Mauro Inzoli, que recebeu a clemência do Papa e foi mais tarde... https://t.co/3XyG3OMAD5",0
Pra você que não gosta de futebol. Foda-se!!!! Seu mané sem alma.,1
@adiosiago @amandassini quando branco acha que racismo é coitadismo só me dá mais vontade de continuar com o perfil,1
"@vanzkafka aí que tá a vantagem dá igreja evangélica, ela é mais independente, não tem o sindicato do Vaticano..",0
"Muitas pessoas não sabem que mais de 20% dos cidadãos israelenses são palestinos. Eles vivem dentro do Estado,... https://t.co/uxF0u75rJM",0
@ElaineRufo @draguz @sansquer @denisrmonteiro OPA puta desculpa burra pra passar a mão na cabeça de mulher errada,1
"@geraldoalckmin_  falou que o @jairbolsonaro ia despencar     
kkkkkkkkkkkk https://t.co/XKaKosmq1A",0
Portugal vai retirar a queixa contra Espanha se os espanhóis aceitarem armazenar em Almaraz os ativos tóxicos da Banca portuguesa.,0
@AlentejanoD86 é uma questão de hábito,0
"«Na Alemanha, multiplicam-se à enésima potência os ataques aos campos de refugiados. (...) não são os refugiados que atacam os alemães.»",0
Vou falar viu. Tem mulher que é muito burra e não dá valor naquilo que tem!! PQP!,1
"RT @teresaispancake: Associação de fufas, narcóticos e alcoólicos da António Arroio https://t.co/lN7RAhc3ZM",1
huahuahuahuau to rindo mto disso http://t.co/Sxsh8B9c,0
Acorda pra trabalhar ae cambada de vagabundo,1
Essa foi na mosca. E eu achando que o problema fosse só aqui no Brasil com essa 'geração lacre' https://t.co/RLhRV0Ofei,1
Esse papo de Rússia é NOTÍCIA FALSA criada pelos dems e usada pela mídia pra mascarar a grande derrota nas eleições _ https://t.co/4BcoHdUf2Q,0
RT @catarinartifice: Alguém sabe de quem tenha perdido um Samsung Branco hoje?,0
@killercookie77 ela é sapatao? So perguntando pq vou incluir no meu tcc,0
Internet 2017: Um negro a chamar ironicamente sua namorada de 'preta' virou motivo para o movimento negro pautar e _ https://t.co/3TdJvRQ0GD,0
"Trump preconceituoso, racista!
Não, péra... https://t.co/m2MSgTkk48",1
Ansioso para ver a página do Facebook do @PastorMalafaia fora do ar!!! Ajude com sua denuncia. http://t.co/QwYFoWjp,0
"RT @ajulysantos: A Esquerda está trabalhando a todo vapor para aprovar a legalização da maior agressão ao universo feminino, o aborto.
#PL _",0
"meu tio diz que eu sou brega, só porque curto umas músicas antigas",1
Vc ai que é do Islam vc vai morrer antes do carnaval.,1
"vcs chamam bolsonaro de homofóbico, machista e fascista pq não pode chamar de corrupto",0
Feliz #DiaDasMulheres pras verdadeiras guerreiras que trabalham ou cuidam do lar enquanto as vagabundas lutam pra abortar e andar pelada,1
O @gduvivier adora passar uma vergonha https://t.co/VL6Fv63JbD,0
"@catarina_mart 
E eu sou o candidato do #PNR à mesma Câmara. https://t.co/Uy9pd4jzdf",0
por que eu não posso chamar ele de PRETO se ele me chama de BRANQUELO AZEDO,1
13 anos de PT levou o Brasil a pior crise economica da história do nosso país ...e os doentes esquerdistas vão dize _ https://t.co/9VRRKXbPDW,1
"@jazz0deon Um cristao é, de certa forma, um ateu para o budismo, para o islao, etc... Na mesma",1
"A Justiça tem que estar ao serviço de todos e não à mercê de privilégios de uns quantos.
@govpt @antoniocostapm 
https://t.co/s4IjrxP8vM",1
"primeiramente
BORA TEMER",0
RT @GABRIELPlNHEIRO: Multa de 5 mil reais ou vai apagar pichações pela cidade https://t.co/m73qDWPHXN,0
HOJE EU VO CHUTAR O BALDE MAS FICA AI PQ QUERO ACERTA SUA CARA,1
"@camillasouzs bicho, trabalhamos com refugiados e migrantes, COMO nao é RI?",1
"@ronanoliveira_ @jpriscilla26 Cuidado com a burra!  Proteçao na EDIÇÃO, mulher! O programa ta 'pintando' ela como uma vitima e perseguida",1
"@okiamxico @Refugees @Refugiados_Pt 
Sim, num país, à data, já cheio de muçulmanos. Hoje está bem pior!",1
@otmar03 @Estadao pra eles o cara do BB que é jornalista https://t.co/v304uMZxVM,0
"@g1 hahahah  Só 3 maconheiras vaiam o Mito: vira notícia;
E isso aqui, G1?https://t.co/bJoBtNqGfq",0
RT @v1_jju: Existem dois tipos de homem https://t.co/SD4JfXgOh5,1
O discurso de ódio vale contra quem é de Direita/Evangélico pra lacrar https://t.co/YFoSmKhZpJ,1
"E se o Centeno acatasse o conselho do CDS, demitindo-se irrevogavelmente, para poder regressar como Vice-Primeiro-Ministro?...",0
Participei do consultório de família na #NovoTempo com o tema. Criação de criança em sexo neutro. Foi muito bacana. https://t.co/jFBY6lshGn,0
"RT @Silvio_MKT: Gays franceses estão migrando para a direita; e a razão disso é bem simples, o avanço do islamismo na Europa. https://t.co/ _",1
RT @Adolfo_Dias_I: Não há cozido à portuguesa que não tenha farinheira nem greves na Função Pública que não sejam à sexta-feira...,1
"o ministério da cultura nao servia pra nada mesmo
bando de vagabundo fazendo merda num palco e ganhando pra isso",1
"@TPJaros não. A lei da imigração abre as fronteiras do Brasil para refugiados, e libera a ONU para emitir vistos, tirando autonomia da PF.",0
racismo inverso existe sim veja a sintaxe da palavra.........,0
"RT @JOAQUINVOLTOU: DESCONSTRUINDO O GÊNERO CACHORRO
https://t.co/LZLxHKzqVyhttps://t.co/0DXrooVPCC",0
"Viseu originou esta situação.
Tenho a ligeira impressão que o Porto vai agravar o que vêem.
Overdose de Tourette, 2 _ https://t.co/bqLjJLAW7L",0
@CapitalismoOP pois é... nunca gostei dela.. corrupta,0
"Em Amstedã, prefeito também é muçulmano.
Ao contrário de Londres, já fez críticas aos refugiados que não adaptam as _ https://t.co/HfY84YSwji",1
"Que dicionário!
Feminismo:
-defende TODAS as pautas da Esquerda
-é só a Esquerda perder q faz protesto
-nunca prote _ https://t.co/LyEUMVWTpE",1
